classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
263162128,CharKap,2103159,dec539fdf0b7382e463f,15803,Charlie_Test_1,15.16,2020-07-23 16:10:46 UTC,,,"{""source"":""api"",""session"":""124c5433f8309d79fecb77f6a261ff12a1e9404a5e78733d897e6ecafdb874f3"",""viewport"":{""width"":1280,""height"":632},""started_at"":""2020-07-23T16:10:43.435Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0"",""utc_offset"":""18000"",""finished_at"":""2020-07-23T16:10:46.596Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":758,""clientHeight"":569,""naturalWidth"":1920,""naturalHeight"":1440},null,null,null,null,null,null,null,null,null,null,null,null,null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-07-23T16:10:43.335Z"",""already_seen"":false,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""35681""}","[{""task"":""T0"",""task_label"":""See A Jet?"",""value"":""No\n""}]","{""48193910"":{""retired"":null,""#width"":""1920.0"",""#height"":""1440.0000000000002"",""#ssw_id"":"""",""#im_ll_x"":""0.20027439024390248"",""#im_ll_y"":""0.10999999999999999"",""#im_ur_x"":""0.8247256097560975"",""#im_ur_y"":""0.88"",""#vis_db_0"":""65"",""#vis_db_1"":""66"",""#vis_db_2"":""67"",""#vis_db_3"":""68"",""#vis_db_4"":""69"",""#vis_db_5"":""70"",""#vis_db_6"":""71"",""#vis_db_7"":""72"",""#vis_db_8"":""73"",""#vis_db_9"":""74"",""#fits_db_0"":""65"",""#fits_db_1"":""66"",""#fits_db_2"":""67"",""#fits_db_3"":""68"",""#fits_db_4"":""69"",""#fits_db_5"":""70"",""#fits_db_6"":""71"",""#fits_db_7"":""72"",""#fits_db_8"":""73"",""#fits_db_9"":""74"",""#vis_db_10"":""75"",""#vis_db_11"":""76"",""#vis_db_12"":""77"",""#vis_db_13"":""78"",""#vis_db_14"":""79"",""#checksum_0"":""82454e03167de607a03937a15402795f"",""#checksum_1"":""ccced155bc5000c3f165a0d00f999e94"",""#checksum_2"":""a73761d1b1a12d96b7471463fdc928f6"",""#checksum_3"":""d8317316d53ece6a689b45aa25388a0c"",""#checksum_4"":""2bccb50cbb2d97cfb40febe1bb1cdbd3"",""#checksum_5"":""25d4abb8e95638ee0876a9fffab4db51"",""#checksum_6"":""c83c65999e8494ad293138cac431a9a7"",""#checksum_7"":""8d5a081e5d8e4c99bbcf0a38afc984e3"",""#checksum_8"":""155f8186d8eefa28a1c9ebd2460c1896"",""#checksum_9"":""72fd9809a8594c6bed25fe356ae90dd4"",""#fits_db_10"":""75"",""#fits_db_11"":""76"",""#fits_db_12"":""77"",""#fits_db_13"":""78"",""#fits_db_14"":""79"",""#checksum_10"":""0b767ce65f8acee931d9ca5215d1dda6"",""#checksum_11"":""180fd459f0c2929705252aa13633296b"",""#checksum_12"":""f7a8aab6e493d394bffa429c00969f24"",""#checksum_13"":""aa90a3e8fc9a970163085825a4f9918b"",""#checksum_14"":""64f179a480b23b72f124d133dae8ba4a"",""#description"":"""",""#event_db_id"":""2"",""#file_name_0"":""ssw_cutout_20100620_112726_aia_304_.png"",""#file_name_1"":""ssw_cutout_20100620_112738_aia_304_.png"",""#file_name_2"":""ssw_cutout_20100620_112750_aia_304_.png"",""#file_name_3"":""ssw_cutout_20100620_112802_aia_304_.png"",""#file_name_4"":""ssw_cutout_20100620_112814_aia_304_.png"",""#file_name_5"":""ssw_cutout_20100620_112826_aia_304_.png"",""#file_name_6"":""ssw_cutout_20100620_112838_aia_304_.png"",""#file_name_7"":""ssw_cutout_20100620_112850_aia_304_.png"",""#file_name_8"":""ssw_cutout_20100620_112902_aia_304_.png"",""#file_name_9"":""ssw_cutout_20100620_112914_aia_304_.png"",""#visual_type"":""image"",""#file_name_10"":""ssw_cutout_20100620_112926_aia_304_.png"",""#file_name_11"":""ssw_cutout_20100620_112938_aia_304_.png"",""#file_name_12"":""ssw_cutout_20100620_112950_aia_304_.png"",""#file_name_13"":""ssw_cutout_20100620_113002_aia_304_.png"",""#file_name_14"":""ssw_cutout_20100620_113014_aia_304_.png"",""#sol_standard"":""SOL2010-06-20T11:14:44L031C130"",""#frame_per_sub"":""15""}}",48193910
263162146,CharKap,2103159,dec539fdf0b7382e463f,15803,Charlie_Test_1,15.16,2020-07-23 16:10:53 UTC,,,"{""source"":""api"",""session"":""124c5433f8309d79fecb77f6a261ff12a1e9404a5e78733d897e6ecafdb874f3"",""viewport"":{""width"":1280,""height"":632},""started_at"":""2020-07-23T16:10:47.746Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0"",""utc_offset"":""18000"",""finished_at"":""2020-07-23T16:10:53.002Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":758,""clientHeight"":569,""naturalWidth"":1920,""naturalHeight"":1440},null,null,null,null,null,null,null,null,null,null,null,null,null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-07-23T16:10:43.335Z"",""already_seen"":false,""selection_state"":""failover_fallback"",""finished_workflow"":false,""user_has_finished_workflow"":true},""workflow_translation_id"":""35681""}","[{""task"":""T0"",""task_label"":""See A Jet?"",""value"":""Yes""}]","{""48193911"":{""retired"":null,""#width"":""1920.0"",""#height"":""1440.0000000000002"",""#ssw_id"":"""",""#im_ll_x"":""0.20027439024390248"",""#im_ll_y"":""0.10999999999999999"",""#im_ur_x"":""0.8247256097560975"",""#im_ur_y"":""0.88"",""#vis_db_0"":""78"",""#vis_db_1"":""79"",""#vis_db_2"":""80"",""#vis_db_3"":""81"",""#vis_db_4"":""82"",""#vis_db_5"":""83"",""#vis_db_6"":""84"",""#vis_db_7"":""85"",""#vis_db_8"":""86"",""#vis_db_9"":""87"",""#fits_db_0"":""78"",""#fits_db_1"":""79"",""#fits_db_2"":""80"",""#fits_db_3"":""81"",""#fits_db_4"":""82"",""#fits_db_5"":""83"",""#fits_db_6"":""84"",""#fits_db_7"":""85"",""#fits_db_8"":""86"",""#fits_db_9"":""87"",""#vis_db_10"":""88"",""#vis_db_11"":""89"",""#vis_db_12"":""90"",""#vis_db_13"":""91"",""#vis_db_14"":""92"",""#checksum_0"":""aa90a3e8fc9a970163085825a4f9918b"",""#checksum_1"":""64f179a480b23b72f124d133dae8ba4a"",""#checksum_2"":""73aff121b30ee20ed2c288296dee40cf"",""#checksum_3"":""b81c8b9338ab5014b5677569cb6f492b"",""#checksum_4"":""a7f8b87b922ea1a959702159266995a8"",""#checksum_5"":""5e2bb18dd95b04df8c332a2993e82b5d"",""#checksum_6"":""02370a51dfa0b60ea9eef70655688b32"",""#checksum_7"":""1fafe7bc7cb4009eb19558f23962dbb9"",""#checksum_8"":""604b489f68ef67951a8297a67d5f4264"",""#checksum_9"":""6e4bf4ea4cd2d6c8a97122c24fb88a08"",""#fits_db_10"":""88"",""#fits_db_11"":""89"",""#fits_db_12"":""90"",""#fits_db_13"":""91"",""#fits_db_14"":""92"",""#checksum_10"":""1db87deacb4540aea8e842640205244f"",""#checksum_11"":""2027f6e2a9d50e2671991cac057896ea"",""#checksum_12"":""b9e05141fa736e72eac1effb49db3fd0"",""#checksum_13"":""818829960032cabd7849d8acdd4e435d"",""#checksum_14"":""614a5cbca84635b58411a3385db92e86"",""#description"":"""",""#event_db_id"":""2"",""#file_name_0"":""ssw_cutout_20100620_113002_aia_304_.png"",""#file_name_1"":""ssw_cutout_20100620_113014_aia_304_.png"",""#file_name_2"":""ssw_cutout_20100620_113026_aia_304_.png"",""#file_name_3"":""ssw_cutout_20100620_113038_aia_304_.png"",""#file_name_4"":""ssw_cutout_20100620_113050_aia_304_.png"",""#file_name_5"":""ssw_cutout_20100620_113102_aia_304_.png"",""#file_name_6"":""ssw_cutout_20100620_113114_aia_304_.png"",""#file_name_7"":""ssw_cutout_20100620_113126_aia_304_.png"",""#file_name_8"":""ssw_cutout_20100620_113138_aia_304_.png"",""#file_name_9"":""ssw_cutout_20100620_113150_aia_304_.png"",""#visual_type"":""image"",""#file_name_10"":""ssw_cutout_20100620_113202_aia_304_.png"",""#file_name_11"":""ssw_cutout_20100620_113214_aia_304_.png"",""#file_name_12"":""ssw_cutout_20100620_113226_aia_304_.png"",""#file_name_13"":""ssw_cutout_20100620_113238_aia_304_.png"",""#file_name_14"":""ssw_cutout_20100620_113250_aia_304_.png"",""#sol_standard"":""SOL2010-06-20T11:14:44L031C130"",""#frame_per_sub"":""15""}}",48193911
263162250,CharKap,2103159,dec539fdf0b7382e463f,15803,Charlie_Test_1,16.16,2020-07-23 16:11:25 UTC,,,"{""source"":""api"",""session"":""c5179ee52c8126e29d87a5e1e56aef1c9ff10b60ad965b8f5a522280375e4532"",""viewport"":{""width"":1280,""height"":632},""started_at"":""2020-07-23T16:11:11.326Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0"",""utc_offset"":""18000"",""finished_at"":""2020-07-23T16:11:25.205Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":758,""clientHeight"":569,""naturalWidth"":1920,""naturalHeight"":1440},null,null,null,null,null,null,null,null,null,null,null,null,null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-07-23T16:11:11.174Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""35681""}","[{""task"":""T0"",""task_label"":""See A Jet?"",""value"":""Yes""},{""task"":""T1"",""task_label"":""Start Point/Frame\n"",""value"":[{""x"":476.793212890625,""y"":614.0928955078125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Start""},{""x"":732.4894409179688,""y"":338.1434631347656,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Start""}]},{""task"":""T2"",""task_label"":""End Point/Frame\n"",""value"":[{""x"":557.805908203125,""y"":538.1434936523438,""tool"":0,""frame"":0,""details"":[],""tool_label"":""End""},{""x"":628.6919555664062,""y"":439.4093017578125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""End""}]},{""task"":""T3"",""task_label"":""Bounding Boxes\n"",""value"":[{""x"":699.5780639648438,""y"":477.38397216796875,""tool"":0,""angle"":32.949219052784514,""frame"":0,""width"":582.2785034179688,""height"":83.5443115234375,""details"":[],""tool_label"":""Rect""},{""x"":585.6539916992188,""y"":558.3966674804688,""tool"":0,""angle"":0,""frame"":0,""width"":372.15191650390625,""height"":556.9620971679688,""details"":[],""tool_label"":""Rect""}]}]","{""48193905"":{""retired"":null,""#width"":""1920.0"",""#height"":""1440.0000000000002"",""#ssw_id"":"""",""#im_ll_x"":""0.20027439024390248"",""#im_ll_y"":""0.10999999999999999"",""#im_ur_x"":""0.8247256097560975"",""#im_ur_y"":""0.88"",""#vis_db_0"":""1"",""#vis_db_1"":""1"",""#vis_db_2"":""2"",""#vis_db_3"":""3"",""#vis_db_4"":""4"",""#vis_db_5"":""5"",""#vis_db_6"":""6"",""#vis_db_7"":""7"",""#vis_db_8"":""8"",""#vis_db_9"":""9"",""#fits_db_0"":""1"",""#fits_db_1"":""1"",""#fits_db_2"":""2"",""#fits_db_3"":""3"",""#fits_db_4"":""4"",""#fits_db_5"":""5"",""#fits_db_6"":""6"",""#fits_db_7"":""7"",""#fits_db_8"":""8"",""#fits_db_9"":""9"",""#vis_db_10"":""10"",""#vis_db_11"":""11"",""#vis_db_12"":""12"",""#vis_db_13"":""13"",""#vis_db_14"":""14"",""#checksum_0"":""d5dceee1b1f350b3d31ad11166b7336b"",""#checksum_1"":""d5dceee1b1f350b3d31ad11166b7336b"",""#checksum_2"":""11f9b642444db3b48146fd5a37b8df0a"",""#checksum_3"":""ff02716bf19b91214be90eef1763f96a"",""#checksum_4"":""a5641ac92e227e55f8c887f7b4a3f9cd"",""#checksum_5"":""b0aa21a313bc43d71d55703c142af8b1"",""#checksum_6"":""18111dd9d63c1ec62994475fe9613f3c"",""#checksum_7"":""34abac73bfbd658f96e908804b122827"",""#checksum_8"":""83d7e6eb25eb88df5b63585f43baf9df"",""#checksum_9"":""a4e927a1566972356705458e2da09ad2"",""#fits_db_10"":""10"",""#fits_db_11"":""11"",""#fits_db_12"":""12"",""#fits_db_13"":""13"",""#fits_db_14"":""14"",""#checksum_10"":""0e167d3903b34dae9fc6a63bdbc125de"",""#checksum_11"":""d0c4c0a60478ae7cda69246cab85eff2"",""#checksum_12"":""79c31aecb771db127a87582722bbe290"",""#checksum_13"":""25303107730d850e88f4df1d99fc8ebf"",""#checksum_14"":""3b6164b50cfe6b81b53e3f8d487337cd"",""#description"":"""",""#event_db_id"":""2"",""#file_name_0"":""ssw_cutout_20100620_111438_aia_304_.png"",""#file_name_1"":""ssw_cutout_20100620_111438_aia_304_.png"",""#file_name_2"":""ssw_cutout_20100620_111450_aia_304_.png"",""#file_name_3"":""ssw_cutout_20100620_111502_aia_304_.png"",""#file_name_4"":""ssw_cutout_20100620_111514_aia_304_.png"",""#file_name_5"":""ssw_cutout_20100620_111526_aia_304_.png"",""#file_name_6"":""ssw_cutout_20100620_111538_aia_304_.png"",""#file_name_7"":""ssw_cutout_20100620_111550_aia_304_.png"",""#file_name_8"":""ssw_cutout_20100620_111602_aia_304_.png"",""#file_name_9"":""ssw_cutout_20100620_111614_aia_304_.png"",""#visual_type"":""image"",""#file_name_10"":""ssw_cutout_20100620_111626_aia_304_.png"",""#file_name_11"":""ssw_cutout_20100620_111638_aia_304_.png"",""#file_name_12"":""ssw_cutout_20100620_111650_aia_304_.png"",""#file_name_13"":""ssw_cutout_20100620_111702_aia_304_.png"",""#file_name_14"":""ssw_cutout_20100620_111714_aia_304_.png"",""#sol_standard"":""SOL2010-06-20T11:14:44L031C130"",""#frame_per_sub"":""15""}}",48193905
263162286,CharKap,2103159,dec539fdf0b7382e463f,15803,Charlie_Test_1,16.16,2020-07-23 16:11:34 UTC,,,"{""source"":""api"",""session"":""c5179ee52c8126e29d87a5e1e56aef1c9ff10b60ad965b8f5a522280375e4532"",""viewport"":{""width"":1280,""height"":632},""started_at"":""2020-07-23T16:11:26.465Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0"",""utc_offset"":""18000"",""finished_at"":""2020-07-23T16:11:34.688Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":758,""clientHeight"":569,""naturalWidth"":1920,""naturalHeight"":1440},null,null,null,null,null,null,null,null,null,null,null,null,null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-07-23T16:11:11.174Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""35681""}","[{""task"":""T0"",""task_label"":""See A Jet?"",""value"":""Yes""},{""task"":""T1"",""task_label"":""Start Point/Frame\n"",""value"":[{""x"":537.552734375,""y"":533.0802001953125,""tool"":0,""frame"":0,""details"":[],""tool_label"":""Start""}]},{""task"":""T2"",""task_label"":""End Point/Frame\n"",""value"":[]},{""task"":""T3"",""task_label"":""Bounding Boxes\n"",""value"":[{""x"":631.2236328125,""y"":350.80169677734375,""tool"":0,""angle"":0,""frame"":0,""width"":549.3670654296875,""height"":139.24053955078125,""details"":[],""tool_label"":""Rect""}]}]","{""48193909"":{""retired"":null,""#width"":""1920.0"",""#height"":""1440.0000000000002"",""#ssw_id"":"""",""#im_ll_x"":""0.20027439024390248"",""#im_ll_y"":""0.10999999999999999"",""#im_ur_x"":""0.8247256097560975"",""#im_ur_y"":""0.88"",""#vis_db_0"":""52"",""#vis_db_1"":""53"",""#vis_db_2"":""54"",""#vis_db_3"":""55"",""#vis_db_4"":""56"",""#vis_db_5"":""57"",""#vis_db_6"":""58"",""#vis_db_7"":""59"",""#vis_db_8"":""60"",""#vis_db_9"":""61"",""#fits_db_0"":""52"",""#fits_db_1"":""53"",""#fits_db_2"":""54"",""#fits_db_3"":""55"",""#fits_db_4"":""56"",""#fits_db_5"":""57"",""#fits_db_6"":""58"",""#fits_db_7"":""59"",""#fits_db_8"":""60"",""#fits_db_9"":""61"",""#vis_db_10"":""62"",""#vis_db_11"":""63"",""#vis_db_12"":""64"",""#vis_db_13"":""65"",""#vis_db_14"":""66"",""#checksum_0"":""5a78d361a7a2c25b361570d8f7b6b80e"",""#checksum_1"":""dca90579068027c42add1ec4c5f69a44"",""#checksum_2"":""1d0782be003164b5c35df2ba0315d1c9"",""#checksum_3"":""06c44bd7b80c7aedb74d9df110907568"",""#checksum_4"":""933de64af52d359728e90af30a282377"",""#checksum_5"":""5b4accfe68c969e60591575f661fb606"",""#checksum_6"":""4d970bb9fa4b87c019c2c0337a35e045"",""#checksum_7"":""b4f5a8a75bc62921387da1497566744f"",""#checksum_8"":""4c1e4b71efbae3fe7983a2c486918007"",""#checksum_9"":""a19743950cd44324085800966b36bab0"",""#fits_db_10"":""62"",""#fits_db_11"":""63"",""#fits_db_12"":""64"",""#fits_db_13"":""65"",""#fits_db_14"":""66"",""#checksum_10"":""ceb8a2907382d01084e70df59e262092"",""#checksum_11"":""a5f1ffbd19db1fb995fb335caf4efa3d"",""#checksum_12"":""d81f36e6bbbf0fe90f9f3288d6098c60"",""#checksum_13"":""82454e03167de607a03937a15402795f"",""#checksum_14"":""ccced155bc5000c3f165a0d00f999e94"",""#description"":"""",""#event_db_id"":""2"",""#file_name_0"":""ssw_cutout_20100620_112450_aia_304_.png"",""#file_name_1"":""ssw_cutout_20100620_112502_aia_304_.png"",""#file_name_2"":""ssw_cutout_20100620_112514_aia_304_.png"",""#file_name_3"":""ssw_cutout_20100620_112526_aia_304_.png"",""#file_name_4"":""ssw_cutout_20100620_112538_aia_304_.png"",""#file_name_5"":""ssw_cutout_20100620_112550_aia_304_.png"",""#file_name_6"":""ssw_cutout_20100620_112602_aia_304_.png"",""#file_name_7"":""ssw_cutout_20100620_112614_aia_304_.png"",""#file_name_8"":""ssw_cutout_20100620_112626_aia_304_.png"",""#file_name_9"":""ssw_cutout_20100620_112638_aia_304_.png"",""#visual_type"":""image"",""#file_name_10"":""ssw_cutout_20100620_112650_aia_304_.png"",""#file_name_11"":""ssw_cutout_20100620_112702_aia_304_.png"",""#file_name_12"":""ssw_cutout_20100620_112714_aia_304_.png"",""#file_name_13"":""ssw_cutout_20100620_112726_aia_304_.png"",""#file_name_14"":""ssw_cutout_20100620_112738_aia_304_.png"",""#sol_standard"":""SOL2010-06-20T11:14:44L031C130"",""#frame_per_sub"":""15""}}",48193909
263162360,CharKap,2103159,dec539fdf0b7382e463f,15803,Charlie_Test_1,16.16,2020-07-23 16:11:56 UTC,,,"{""source"":""api"",""session"":""c5179ee52c8126e29d87a5e1e56aef1c9ff10b60ad965b8f5a522280375e4532"",""viewport"":{""width"":1280,""height"":632},""started_at"":""2020-07-23T16:11:35.675Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0"",""utc_offset"":""18000"",""finished_at"":""2020-07-23T16:11:56.007Z"",""live_project"":false,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":758,""clientHeight"":569,""naturalWidth"":1920,""naturalHeight"":1440},null,null,{""clientWidth"":758,""clientHeight"":569,""naturalWidth"":1920,""naturalHeight"":1440},null,null,null,null,{""clientWidth"":758,""clientHeight"":569,""naturalWidth"":1920,""naturalHeight"":1440},null,null,null,{""clientWidth"":758,""clientHeight"":569,""naturalWidth"":1920,""naturalHeight"":1440},null,{""clientWidth"":758,""clientHeight"":569,""naturalWidth"":1920,""naturalHeight"":1440}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-07-23T16:11:11.174Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""35681""}","[{""task"":""T0"",""task_label"":""See A Jet?"",""value"":""Yes""},{""task"":""T1"",""task_label"":""Start Point/Frame\n"",""value"":[{""x"":572.9957885742188,""y"":482.447265625,""tool"":0,""frame"":8,""details"":[],""tool_label"":""Start""},{""x"":757.805908203125,""y"":614.0928955078125,""tool"":0,""frame"":12,""details"":[],""tool_label"":""Start""}]},{""task"":""T2"",""task_label"":""End Point/Frame\n"",""value"":[{""x"":509.70465087890625,""y"":345.7384033203125,""tool"":0,""frame"":12,""details"":[],""tool_label"":""End""},{""x"":610.970458984375,""y"":662.1941528320312,""tool"":0,""frame"":0,""details"":[],""tool_label"":""End""},{""x"":990.71728515625,""y"":484.97894287109375,""tool"":0,""frame"":14,""details"":[],""tool_label"":""End""}]},{""task"":""T3"",""task_label"":""Bounding Boxes\n"",""value"":[{""x"":537.552734375,""y"":371.05487060546875,""tool"":0,""angle"":0,""frame"":14,""width"":655.6962890625,""height"":65.82281494140625,""details"":[],""tool_label"":""Rect""},{""x"":600.8438720703125,""y"":512.8270263671875,""tool"":0,""angle"":0,""frame"":3,""width"":597.4683837890625,""height"":22.78485107421875,""details"":[],""tool_label"":""Rect""}]}]","{""48193907"":{""retired"":null,""#width"":""1920.0"",""#height"":""1440.0000000000002"",""#ssw_id"":"""",""#im_ll_x"":""0.20027439024390248"",""#im_ll_y"":""0.10999999999999999"",""#im_ur_x"":""0.8247256097560975"",""#im_ur_y"":""0.88"",""#vis_db_0"":""26"",""#vis_db_1"":""27"",""#vis_db_2"":""28"",""#vis_db_3"":""29"",""#vis_db_4"":""30"",""#vis_db_5"":""31"",""#vis_db_6"":""32"",""#vis_db_7"":""33"",""#vis_db_8"":""34"",""#vis_db_9"":""35"",""#fits_db_0"":""26"",""#fits_db_1"":""27"",""#fits_db_2"":""28"",""#fits_db_3"":""29"",""#fits_db_4"":""30"",""#fits_db_5"":""31"",""#fits_db_6"":""32"",""#fits_db_7"":""33"",""#fits_db_8"":""34"",""#fits_db_9"":""35"",""#vis_db_10"":""36"",""#vis_db_11"":""37"",""#vis_db_12"":""38"",""#vis_db_13"":""39"",""#vis_db_14"":""40"",""#checksum_0"":""8c3d1c0b12d3307397b1961e64e713af"",""#checksum_1"":""eb5462716e62262c7c71eccf30f57161"",""#checksum_2"":""9222a6948124f555c2a01703f86bed00"",""#checksum_3"":""434748b5bb40666184c5b0e9646f1e87"",""#checksum_4"":""6668678012eac232ec57d7c435c88c7f"",""#checksum_5"":""6255bccf20176b2bde6cd1063a3c8ae5"",""#checksum_6"":""ff469355ece15583da223e67decd4330"",""#checksum_7"":""3a1f62bedc80bb68f31dd729c1b41948"",""#checksum_8"":""7147c6232a20f70754919974e21b9ff3"",""#checksum_9"":""38f75109813c9457bdcaf844b5d3d086"",""#fits_db_10"":""36"",""#fits_db_11"":""37"",""#fits_db_12"":""38"",""#fits_db_13"":""39"",""#fits_db_14"":""40"",""#checksum_10"":""614e6b8c6087112631d0d379123f20cd"",""#checksum_11"":""4fe79045fa43505e95788f271b973afc"",""#checksum_12"":""4bf3d779ffd8ea06eab9ec9afe2b410e"",""#checksum_13"":""17e35f4e496158d0a5b0301b9aace9ce"",""#checksum_14"":""c8471e8d9e6d59b9995216fd83950fd0"",""#description"":"""",""#event_db_id"":""2"",""#file_name_0"":""ssw_cutout_20100620_111938_aia_304_.png"",""#file_name_1"":""ssw_cutout_20100620_111950_aia_304_.png"",""#file_name_2"":""ssw_cutout_20100620_112002_aia_304_.png"",""#file_name_3"":""ssw_cutout_20100620_112014_aia_304_.png"",""#file_name_4"":""ssw_cutout_20100620_112026_aia_304_.png"",""#file_name_5"":""ssw_cutout_20100620_112038_aia_304_.png"",""#file_name_6"":""ssw_cutout_20100620_112050_aia_304_.png"",""#file_name_7"":""ssw_cutout_20100620_112102_aia_304_.png"",""#file_name_8"":""ssw_cutout_20100620_112114_aia_304_.png"",""#file_name_9"":""ssw_cutout_20100620_112126_aia_304_.png"",""#visual_type"":""image"",""#file_name_10"":""ssw_cutout_20100620_112138_aia_304_.png"",""#file_name_11"":""ssw_cutout_20100620_112150_aia_304_.png"",""#file_name_12"":""ssw_cutout_20100620_112202_aia_304_.png"",""#file_name_13"":""ssw_cutout_20100620_112214_aia_304_.png"",""#file_name_14"":""ssw_cutout_20100620_112226_aia_304_.png"",""#sol_standard"":""SOL2010-06-20T11:14:44L031C130"",""#frame_per_sub"":""15""}}",48193907
